user_id,profile_name,date,weekday,hour,event,social_event,is_study_planned,planned_minutes,estimated_quality,rationale
A_light,Light Student,2025-02-03,0,0,none,none,0,0,34,Free hour; quality 34
A_light,Light Student,2025-02-03,0,1,none,none,0,0,43,Free hour; quality 43
A_light,Light Student,2025-02-03,0,2,none,none,0,0,38,Free hour; quality 38
A_light,Light Student,2025-02-03,0,3,none,none,0,0,30,Free hour; quality 30
A_light,Light Student,2025-02-03,0,4,none,none,0,0,38,Free hour; quality 38
A_light,Light Student,2025-02-03,0,5,none,none,0,0,47,Free hour; quality 47
A_light,Light Student,2025-02-03,0,6,none,none,0,0,50,Free hour; quality 50
A_light,Light Student,2025-02-03,0,7,none,none,0,0,63,Free hour; quality 63
A_light,Light Student,2025-02-03,0,8,school,none,0,0,0,Blocked by school
A_light,Light Student,2025-02-03,0,9,school,none,0,0,7,Blocked by school
A_light,Light Student,2025-02-03,0,10,school,none,0,0,1,Blocked by school
A_light,Light Student,2025-02-03,0,11,school,none,0,0,0,Blocked by school
A_light,Light Student,2025-02-03,0,12,school,none,0,0,1,Blocked by school
A_light,Light Student,2025-02-03,0,13,none,none,0,0,34,Free hour; quality 34
A_light,Light Student,2025-02-03,0,14,none,none,0,0,68,Free hour; quality 68
A_light,Light Student,2025-02-03,0,15,none,none,1,21,77,Planned study 21min; quality 77
A_light,Light Student,2025-02-03,0,16,none,none,1,19,69,Planned study 19min; quality 69
A_light,Light Student,2025-02-03,0,17,none,none,0,5,67,Free hour; quality 67
A_light,Light Student,2025-02-03,0,18,gym,none,0,0,0,Blocked by gym
A_light,Light Student,2025-02-03,0,19,dinner,dinner,0,0,0,Blocked by dinner
A_light,Light Student,2025-02-03,0,20,none,none,0,0,38,Free hour; quality 38
A_light,Light Student,2025-02-03,0,21,none,none,0,0,52,Free hour; quality 52
A_light,Light Student,2025-02-03,0,22,none,none,0,0,52,Free hour; quality 52
A_light,Light Student,2025-02-03,0,23,none,none,0,0,35,Free hour; quality 35
A_light,Light Student,2025-02-04,1,0,none,none,0,0,33,Free hour; quality 33
A_light,Light Student,2025-02-04,1,1,none,none,0,0,24,Free hour; quality 24
A_light,Light Student,2025-02-04,1,2,none,none,0,0,32,Free hour; quality 32
A_light,Light Student,2025-02-04,1,3,none,none,0,0,32,Free hour; quality 32
A_light,Light Student,2025-02-04,1,4,none,none,0,0,29,Free hour; quality 29
A_light,Light Student,2025-02-04,1,5,none,none,0,0,34,Free hour; quality 34
A_light,Light Student,2025-02-04,1,6,none,none,0,0,53,Free hour; quality 53
A_light,Light Student,2025-02-04,1,7,none,none,0,0,65,Free hour; quality 65
A_light,Light Student,2025-02-04,1,8,school,none,0,0,1,Blocked by school
A_light,Light Student,2025-02-04,1,9,school,none,0,0,2,Blocked by school
A_light,Light Student,2025-02-04,1,10,school,none,0,0,0,Blocked by school
A_light,Light Student,2025-02-04,1,11,school,none,0,0,0,Blocked by school
A_light,Light Student,2025-02-04,1,12,school,none,0,0,0,Blocked by school
A_light,Light Student,2025-02-04,1,13,none,none,0,0,50,Free hour; quality 50
A_light,Light Student,2025-02-04,1,14,none,none,1,33,87,Planned study 33min; quality 87
A_light,Light Student,2025-02-04,1,15,none,none,0,0,61,Free hour; quality 61
A_light,Light Student,2025-02-04,1,16,none,none,1,7,82,Planned study 7min; quality 82
A_light,Light Student,2025-02-04,1,17,none,none,0,5,69,Free hour; quality 69
A_light,Light Student,2025-02-04,1,18,gym,none,0,0,0,Blocked by gym
A_light,Light Student,2025-02-04,1,19,none,none,0,0,25,Free hour; quality 25
A_light,Light Student,2025-02-04,1,20,none,none,0,0,51,Free hour; quality 51
A_light,Light Student,2025-02-04,1,21,none,none,0,0,46,Free hour; quality 46
A_light,Light Student,2025-02-04,1,22,none,none,0,0,38,Free hour; quality 38
A_light,Light Student,2025-02-04,1,23,none,none,0,0,36,Free hour; quality 36
A_light,Light Student,2025-02-05,2,0,none,none,0,0,27,Free hour; quality 27
A_light,Light Student,2025-02-05,2,1,none,none,0,0,39,Free hour; quality 39
A_light,Light Student,2025-02-05,2,2,none,none,0,0,28,Free hour; quality 28
A_light,Light Student,2025-02-05,2,3,none,none,0,5,47,Free hour; quality 47
A_light,Light Student,2025-02-05,2,4,none,none,0,0,32,Free hour; quality 32
A_light,Light Student,2025-02-05,2,5,none,none,0,0,42,Free hour; quality 42
A_light,Light Student,2025-02-05,2,6,none,none,0,0,40,Free hour; quality 40
A_light,Light Student,2025-02-05,2,7,none,none,0,0,52,Free hour; quality 52
A_light,Light Student,2025-02-05,2,8,school,none,0,0,10,Blocked by school
A_light,Light Student,2025-02-05,2,9,school,none,0,0,0,Blocked by school
A_light,Light Student,2025-02-05,2,10,school,none,0,0,1,Blocked by school
A_light,Light Student,2025-02-05,2,11,school,none,0,0,2,Blocked by school
A_light,Light Student,2025-02-05,2,12,school,none,0,0,6,Blocked by school
A_light,Light Student,2025-02-05,2,13,none,none,0,0,40,Free hour; quality 40
A_light,Light Student,2025-02-05,2,14,none,none,1,17,61,Planned study 17min; quality 61
A_light,Light Student,2025-02-05,2,15,none,none,1,23,72,Planned study 23min; quality 72
A_light,Light Student,2025-02-05,2,16,none,none,0,0,72,Free hour; quality 72
A_light,Light Student,2025-02-05,2,17,none,none,0,0,73,Free hour; quality 73
A_light,Light Student,2025-02-05,2,18,gym,none,0,0,0,Blocked by gym
A_light,Light Student,2025-02-05,2,19,none,none,0,0,41,Free hour; quality 41
A_light,Light Student,2025-02-05,2,20,dinner,dinner,0,0,0,Blocked by dinner
A_light,Light Student,2025-02-05,2,21,none,none,0,0,59,Free hour; quality 59
A_light,Light Student,2025-02-05,2,22,none,none,0,0,43,Free hour; quality 43
A_light,Light Student,2025-02-05,2,23,none,none,0,0,43,Free hour; quality 43
A_light,Light Student,2025-02-06,3,0,none,none,0,0,38,Free hour; quality 38
A_light,Light Student,2025-02-06,3,1,none,none,0,0,42,Free hour; quality 42
A_light,Light Student,2025-02-06,3,2,none,none,0,0,50,Free hour; quality 50
A_light,Light Student,2025-02-06,3,3,none,none,0,0,33,Free hour; quality 33
A_light,Light Student,2025-02-06,3,4,none,none,0,0,29,Free hour; quality 29
A_light,Light Student,2025-02-06,3,5,none,none,0,0,28,Free hour; quality 28
A_light,Light Student,2025-02-06,3,6,none,none,0,0,43,Free hour; quality 43
A_light,Light Student,2025-02-06,3,7,none,none,0,5,49,Free hour; quality 49
A_light,Light Student,2025-02-06,3,8,school,none,0,0,2,Blocked by school
A_light,Light Student,2025-02-06,3,9,school,none,0,0,7,Blocked by school
A_light,Light Student,2025-02-06,3,10,school,none,0,0,0,Blocked by school
A_light,Light Student,2025-02-06,3,11,school,none,0,0,12,Blocked by school
A_light,Light Student,2025-02-06,3,12,school,none,0,0,0,Blocked by school
A_light,Light Student,2025-02-06,3,13,none,none,0,0,72,Free hour; quality 72
A_light,Light Student,2025-02-06,3,14,none,none,0,0,68,Free hour; quality 68
A_light,Light Student,2025-02-06,3,15,none,none,1,26,62,Planned study 26min; quality 62
A_light,Light Student,2025-02-06,3,16,none,none,0,0,77,Free hour; quality 77
A_light,Light Student,2025-02-06,3,17,none,none,1,14,62,Planned study 14min; quality 62
A_light,Light Student,2025-02-06,3,18,gym,none,0,0,0,Blocked by gym
A_light,Light Student,2025-02-06,3,19,dinner,dinner,0,0,0,Blocked by dinner
A_light,Light Student,2025-02-06,3,20,none,none,0,0,51,Free hour; quality 51
A_light,Light Student,2025-02-06,3,21,none,none,0,0,53,Free hour; quality 53
A_light,Light Student,2025-02-06,3,22,none,none,0,0,43,Free hour; quality 43
A_light,Light Student,2025-02-06,3,23,none,none,0,0,36,Free hour; quality 36
A_light,Light Student,2025-02-07,4,0,none,none,0,0,35,Free hour; quality 35
A_light,Light Student,2025-02-07,4,1,none,none,0,0,26,Free hour; quality 26
A_light,Light Student,2025-02-07,4,2,none,none,0,0,38,Free hour; quality 38
A_light,Light Student,2025-02-07,4,3,none,none,0,0,39,Free hour; quality 39
A_light,Light Student,2025-02-07,4,4,none,none,0,0,44,Free hour; quality 44
A_light,Light Student,2025-02-07,4,5,none,none,0,0,43,Free hour; quality 43
A_light,Light Student,2025-02-07,4,6,none,none,0,0,39,Free hour; quality 39
A_light,Light Student,2025-02-07,4,7,none,none,0,0,42,Free hour; quality 42
A_light,Light Student,2025-02-07,4,8,school,none,0,0,4,Blocked by school
A_light,Light Student,2025-02-07,4,9,school,none,0,0,4,Blocked by school
A_light,Light Student,2025-02-07,4,10,school,none,0,0,4,Blocked by school
A_light,Light Student,2025-02-07,4,11,school,none,0,0,31,Blocked by school
A_light,Light Student,2025-02-07,4,12,school,none,0,0,5,Blocked by school
A_light,Light Student,2025-02-07,4,13,none,none,0,0,59,Free hour; quality 59
A_light,Light Student,2025-02-07,4,14,none,none,1,26,80,Planned study 26min; quality 80
A_light,Light Student,2025-02-07,4,15,none,none,1,2,69,Planned study 2min; quality 69
A_light,Light Student,2025-02-07,4,16,none,none,0,0,63,Free hour; quality 63
A_light,Light Student,2025-02-07,4,17,none,none,1,11,83,Planned study 11min; quality 83
A_light,Light Student,2025-02-07,4,18,meeting_friends,meeting_friends,0,0,0,Blocked by meeting_friends
A_light,Light Student,2025-02-07,4,19,none,none,0,0,20,Free hour; quality 20
A_light,Light Student,2025-02-07,4,20,none,none,1,6,51,Planned study 6min; quality 51
A_light,Light Student,2025-02-07,4,21,none,none,0,0,44,Free hour; quality 44
A_light,Light Student,2025-02-07,4,22,none,none,0,0,55,Free hour; quality 55
A_light,Light Student,2025-02-07,4,23,none,none,0,0,29,Free hour; quality 29
A_light,Light Student,2025-02-08,5,0,none,none,0,0,37,Free hour; quality 37
A_light,Light Student,2025-02-08,5,1,none,none,0,0,35,Free hour; quality 35
A_light,Light Student,2025-02-08,5,2,none,none,0,0,30,Free hour; quality 30
A_light,Light Student,2025-02-08,5,3,none,none,0,0,52,Free hour; quality 52
A_light,Light Student,2025-02-08,5,4,none,none,0,0,40,Free hour; quality 40
A_light,Light Student,2025-02-08,5,5,none,none,0,0,19,Free hour; quality 19
A_light,Light Student,2025-02-08,5,6,none,none,0,0,51,Free hour; quality 51
A_light,Light Student,2025-02-08,5,7,none,none,0,0,45,Free hour; quality 45
A_light,Light Student,2025-02-08,5,8,none,none,0,0,57,Free hour; quality 57
A_light,Light Student,2025-02-08,5,9,none,none,0,0,44,Free hour; quality 44
A_light,Light Student,2025-02-08,5,10,none,none,0,0,49,Free hour; quality 49
A_light,Light Student,2025-02-08,5,11,none,none,0,0,54,Free hour; quality 54
A_light,Light Student,2025-02-08,5,12,none,none,0,0,57,Free hour; quality 57
A_light,Light Student,2025-02-08,5,13,none,none,0,0,40,Free hour; quality 40
A_light,Light Student,2025-02-08,5,14,none,none,0,5,62,Free hour; quality 62
A_light,Light Student,2025-02-08,5,15,none,none,0,5,85,Free hour; quality 85
A_light,Light Student,2025-02-08,5,16,none,none,1,35,88,Planned study 35min; quality 88
A_light,Light Student,2025-02-08,5,17,none,none,0,0,53,Free hour; quality 53
A_light,Light Student,2025-02-08,5,18,gym,none,0,0,0,Blocked by gym
A_light,Light Student,2025-02-08,5,19,none,none,0,0,29,Free hour; quality 29
A_light,Light Student,2025-02-08,5,20,none,none,0,0,43,Free hour; quality 43
A_light,Light Student,2025-02-08,5,21,none,none,0,0,50,Free hour; quality 50
A_light,Light Student,2025-02-08,5,22,none,none,0,0,24,Free hour; quality 24
A_light,Light Student,2025-02-08,5,23,none,none,0,0,27,Free hour; quality 27
A_light,Light Student,2025-02-09,6,0,none,none,0,0,33,Free hour; quality 33
A_light,Light Student,2025-02-09,6,1,none,none,0,0,25,Free hour; quality 25
A_light,Light Student,2025-02-09,6,2,none,none,0,0,48,Free hour; quality 48
A_light,Light Student,2025-02-09,6,3,none,none,0,0,24,Free hour; quality 24
A_light,Light Student,2025-02-09,6,4,none,none,0,0,31,Free hour; quality 31
A_light,Light Student,2025-02-09,6,5,none,none,0,0,36,Free hour; quality 36
A_light,Light Student,2025-02-09,6,6,none,none,0,0,62,Free hour; quality 62
A_light,Light Student,2025-02-09,6,7,none,none,0,0,39,Free hour; quality 39
A_light,Light Student,2025-02-09,6,8,none,none,0,0,59,Free hour; quality 59
A_light,Light Student,2025-02-09,6,9,none,none,0,0,50,Free hour; quality 50
A_light,Light Student,2025-02-09,6,10,none,none,0,0,42,Free hour; quality 42
A_light,Light Student,2025-02-09,6,11,none,none,0,0,54,Free hour; quality 54
A_light,Light Student,2025-02-09,6,12,none,none,0,0,52,Free hour; quality 52
A_light,Light Student,2025-02-09,6,13,none,none,0,5,45,Free hour; quality 45
A_light,Light Student,2025-02-09,6,14,none,none,1,7,66,Planned study 7min; quality 66
A_light,Light Student,2025-02-09,6,15,none,none,0,0,73,Free hour; quality 73
A_light,Light Student,2025-02-09,6,16,none,none,1,28,73,Planned study 28min; quality 73
A_light,Light Student,2025-02-09,6,17,none,none,0,0,74,Free hour; quality 74
A_light,Light Student,2025-02-09,6,18,gym,none,0,0,0,Blocked by gym
A_light,Light Student,2025-02-09,6,19,none,none,0,0,30,Free hour; quality 30
A_light,Light Student,2025-02-09,6,20,none,none,0,0,57,Free hour; quality 57
A_light,Light Student,2025-02-09,6,21,none,none,0,5,53,Free hour; quality 53
A_light,Light Student,2025-02-09,6,22,none,none,0,0,57,Free hour; quality 57
A_light,Light Student,2025-02-09,6,23,none,none,0,0,37,Free hour; quality 37
A_light,Light Student,2025-02-10,0,0,none,none,0,0,42,Free hour; quality 42
A_light,Light Student,2025-02-10,0,1,none,none,0,0,40,Free hour; quality 40
A_light,Light Student,2025-02-10,0,2,none,none,0,0,28,Free hour; quality 28
A_light,Light Student,2025-02-10,0,3,none,none,0,0,31,Free hour; quality 31
A_light,Light Student,2025-02-10,0,4,none,none,0,0,41,Free hour; quality 41
A_light,Light Student,2025-02-10,0,5,none,none,0,0,40,Free hour; quality 40
A_light,Light Student,2025-02-10,0,6,none,none,0,0,50,Free hour; quality 50
A_light,Light Student,2025-02-10,0,7,none,none,0,0,51,Free hour; quality 51
A_light,Light Student,2025-02-10,0,8,school,none,0,0,10,Blocked by school
A_light,Light Student,2025-02-10,0,9,school,none,0,0,0,Blocked by school
A_light,Light Student,2025-02-10,0,10,school,none,0,0,4,Blocked by school
A_light,Light Student,2025-02-10,0,11,school,none,0,0,0,Blocked by school
A_light,Light Student,2025-02-10,0,12,school,none,0,0,0,Blocked by school
A_light,Light Student,2025-02-10,0,13,none,none,0,0,59,Free hour; quality 59
A_light,Light Student,2025-02-10,0,14,none,none,0,0,79,Free hour; quality 79
A_light,Light Student,2025-02-10,0,15,none,none,1,36,79,Planned study 36min; quality 79
A_light,Light Student,2025-02-10,0,16,none,none,1,9,67,Planned study 9min; quality 67
A_light,Light Student,2025-02-10,0,17,none,none,0,0,72,Free hour; quality 72
A_light,Light Student,2025-02-10,0,18,gym,none,0,0,0,Blocked by gym
A_light,Light Student,2025-02-10,0,19,none,none,0,0,29,Free hour; quality 29
A_light,Light Student,2025-02-10,0,20,none,none,0,0,59,Free hour; quality 59
A_light,Light Student,2025-02-10,0,21,none,none,0,0,56,Free hour; quality 56
A_light,Light Student,2025-02-10,0,22,none,none,0,0,55,Free hour; quality 55
A_light,Light Student,2025-02-10,0,23,none,none,0,0,40,Free hour; quality 40
A_light,Light Student,2025-02-11,1,0,none,none,0,0,35,Free hour; quality 35
A_light,Light Student,2025-02-11,1,1,none,none,0,0,28,Free hour; quality 28
A_light,Light Student,2025-02-11,1,2,none,none,0,0,36,Free hour; quality 36
A_light,Light Student,2025-02-11,1,3,none,none,0,0,30,Free hour; quality 30
A_light,Light Student,2025-02-11,1,4,none,none,0,0,43,Free hour; quality 43
A_light,Light Student,2025-02-11,1,5,none,none,0,0,34,Free hour; quality 34
A_light,Light Student,2025-02-11,1,6,none,none,0,0,43,Free hour; quality 43
A_light,Light Student,2025-02-11,1,7,none,none,0,0,47,Free hour; quality 47
A_light,Light Student,2025-02-11,1,8,school,none,0,0,3,Blocked by school
A_light,Light Student,2025-02-11,1,9,school,none,0,0,0,Blocked by school
A_light,Light Student,2025-02-11,1,10,school,none,0,0,0,Blocked by school
A_light,Light Student,2025-02-11,1,11,school,none,0,0,2,Blocked by school
A_light,Light Student,2025-02-11,1,12,school,none,0,0,2,Blocked by school
A_light,Light Student,2025-02-11,1,13,none,none,0,0,46,Free hour; quality 46
A_light,Light Student,2025-02-11,1,14,none,none,0,5,66,Free hour; quality 66
A_light,Light Student,2025-02-11,1,15,none,none,0,0,52,Free hour; quality 52
A_light,Light Student,2025-02-11,1,16,none,none,1,11,68,Planned study 11min; quality 68
A_light,Light Student,2025-02-11,1,17,none,none,1,29,74,Planned study 29min; quality 74
A_light,Light Student,2025-02-11,1,18,gym,none,0,0,0,Blocked by gym
A_light,Light Student,2025-02-11,1,19,none,none,0,0,26,Free hour; quality 26
A_light,Light Student,2025-02-11,1,20,party,party,0,0,0,Blocked by party
A_light,Light Student,2025-02-11,1,21,none,none,0,0,54,Free hour; quality 54
A_light,Light Student,2025-02-11,1,22,none,none,0,0,62,Free hour; quality 62
A_light,Light Student,2025-02-11,1,23,none,none,0,0,34,Free hour; quality 34
A_light,Light Student,2025-02-12,2,0,none,none,0,0,38,Free hour; quality 38
A_light,Light Student,2025-02-12,2,1,none,none,0,0,41,Free hour; quality 41
A_light,Light Student,2025-02-12,2,2,none,none,0,0,32,Free hour; quality 32
A_light,Light Student,2025-02-12,2,3,none,none,0,0,37,Free hour; quality 37
A_light,Light Student,2025-02-12,2,4,none,none,0,0,35,Free hour; quality 35
A_light,Light Student,2025-02-12,2,5,none,none,0,0,36,Free hour; quality 36
A_light,Light Student,2025-02-12,2,6,none,none,0,0,44,Free hour; quality 44
A_light,Light Student,2025-02-12,2,7,none,none,0,0,50,Free hour; quality 50
A_light,Light Student,2025-02-12,2,8,school,none,0,0,4,Blocked by school
A_light,Light Student,2025-02-12,2,9,school,none,0,0,12,Blocked by school
A_light,Light Student,2025-02-12,2,10,school,none,0,0,8,Blocked by school
A_light,Light Student,2025-02-12,2,11,school,none,0,0,17,Blocked by school
A_light,Light Student,2025-02-12,2,12,school,none,0,0,0,Blocked by school
A_light,Light Student,2025-02-12,2,13,none,none,0,0,57,Free hour; quality 57
A_light,Light Student,2025-02-12,2,14,none,none,1,29,83,Planned study 29min; quality 83
A_light,Light Student,2025-02-12,2,15,none,none,0,0,56,Free hour; quality 56
A_light,Light Student,2025-02-12,2,16,none,none,0,0,50,Free hour; quality 50
A_light,Light Student,2025-02-12,2,17,none,none,1,16,59,Planned study 16min; quality 59
A_light,Light Student,2025-02-12,2,18,gym,none,0,0,0,Blocked by gym
A_light,Light Student,2025-02-12,2,19,none,none,0,0,41,Free hour; quality 41
A_light,Light Student,2025-02-12,2,20,party,party,0,0,0,Blocked by party
A_light,Light Student,2025-02-12,2,21,none,none,0,0,54,Free hour; quality 54
A_light,Light Student,2025-02-12,2,22,none,none,0,0,39,Free hour; quality 39
A_light,Light Student,2025-02-12,2,23,none,none,0,0,50,Free hour; quality 50
A_light,Light Student,2025-02-13,3,0,none,none,0,0,44,Free hour; quality 44
A_light,Light Student,2025-02-13,3,1,none,none,0,0,31,Free hour; quality 31
A_light,Light Student,2025-02-13,3,2,none,none,0,0,21,Free hour; quality 21
A_light,Light Student,2025-02-13,3,3,none,none,0,0,46,Free hour; quality 46
A_light,Light Student,2025-02-13,3,4,none,none,0,0,34,Free hour; quality 34
A_light,Light Student,2025-02-13,3,5,none,none,0,0,45,Free hour; quality 45
A_light,Light Student,2025-02-13,3,6,none,none,0,0,37,Free hour; quality 37
A_light,Light Student,2025-02-13,3,7,none,none,0,0,45,Free hour; quality 45
A_light,Light Student,2025-02-13,3,8,school,none,0,0,0,Blocked by school
A_light,Light Student,2025-02-13,3,9,school,none,0,0,0,Blocked by school
A_light,Light Student,2025-02-13,3,10,school,none,0,0,0,Blocked by school
A_light,Light Student,2025-02-13,3,11,school,none,0,0,5,Blocked by school
A_light,Light Student,2025-02-13,3,12,school,none,0,0,0,Blocked by school
A_light,Light Student,2025-02-13,3,13,none,none,0,0,49,Free hour; quality 49
A_light,Light Student,2025-02-13,3,14,none,none,1,23,72,Planned study 23min; quality 72
A_light,Light Student,2025-02-13,3,15,none,none,0,0,50,Free hour; quality 50
A_light,Light Student,2025-02-13,3,16,none,none,1,22,80,Planned study 22min; quality 80
A_light,Light Student,2025-02-13,3,17,meeting_friends,meeting_friends,0,0,1,Blocked by meeting_friends
A_light,Light Student,2025-02-13,3,18,gym,none,0,0,0,Blocked by gym
A_light,Light Student,2025-02-13,3,19,none,none,0,0,36,Free hour; quality 36
A_light,Light Student,2025-02-13,3,20,none,none,0,0,48,Free hour; quality 48
A_light,Light Student,2025-02-13,3,21,none,none,0,0,58,Free hour; quality 58
A_light,Light Student,2025-02-13,3,22,none,none,0,0,55,Free hour; quality 55
A_light,Light Student,2025-02-13,3,23,none,none,0,0,46,Free hour; quality 46
A_light,Light Student,2025-02-14,4,0,none,none,0,0,27,Free hour; quality 27
A_light,Light Student,2025-02-14,4,1,none,none,0,0,40,Free hour; quality 40
A_light,Light Student,2025-02-14,4,2,none,none,0,0,43,Free hour; quality 43
A_light,Light Student,2025-02-14,4,3,none,none,0,0,21,Free hour; quality 21
A_light,Light Student,2025-02-14,4,4,none,none,0,0,26,Free hour; quality 26
A_light,Light Student,2025-02-14,4,5,none,none,0,0,19,Free hour; quality 19
A_light,Light Student,2025-02-14,4,6,none,none,0,0,48,Free hour; quality 48
A_light,Light Student,2025-02-14,4,7,none,none,0,0,56,Free hour; quality 56
A_light,Light Student,2025-02-14,4,8,school,none,0,0,12,Blocked by school
A_light,Light Student,2025-02-14,4,9,school,none,0,0,1,Blocked by school
A_light,Light Student,2025-02-14,4,10,school,none,0,0,13,Blocked by school
A_light,Light Student,2025-02-14,4,11,school,none,0,0,0,Blocked by school
A_light,Light Student,2025-02-14,4,12,school,none,0,0,0,Blocked by school
A_light,Light Student,2025-02-14,4,13,none,none,0,0,50,Free hour; quality 50
A_light,Light Student,2025-02-14,4,14,none,none,1,9,71,Planned study 9min; quality 71
A_light,Light Student,2025-02-14,4,15,none,none,1,16,59,Planned study 16min; quality 59
A_light,Light Student,2025-02-14,4,16,none,none,1,20,76,Planned study 20min; quality 76
A_light,Light Student,2025-02-14,4,17,none,none,0,0,58,Free hour; quality 58
A_light,Light Student,2025-02-14,4,18,gym,none,0,0,0,Blocked by gym
A_light,Light Student,2025-02-14,4,19,none,none,0,0,19,Free hour; quality 19
A_light,Light Student,2025-02-14,4,20,none,none,0,0,46,Free hour; quality 46
A_light,Light Student,2025-02-14,4,21,none,none,0,0,44,Free hour; quality 44
A_light,Light Student,2025-02-14,4,22,none,none,0,0,49,Free hour; quality 49
A_light,Light Student,2025-02-14,4,23,none,none,0,0,27,Free hour; quality 27
A_light,Light Student,2025-02-15,5,0,none,none,0,0,31,Free hour; quality 31
A_light,Light Student,2025-02-15,5,1,none,none,0,0,25,Free hour; quality 25
A_light,Light Student,2025-02-15,5,2,none,none,0,0,51,Free hour; quality 51
A_light,Light Student,2025-02-15,5,3,none,none,0,0,35,Free hour; quality 35
A_light,Light Student,2025-02-15,5,4,none,none,0,0,29,Free hour; quality 29
A_light,Light Student,2025-02-15,5,5,none,none,0,0,37,Free hour; quality 37
A_light,Light Student,2025-02-15,5,6,none,none,0,0,49,Free hour; quality 49
A_light,Light Student,2025-02-15,5,7,none,none,0,0,48,Free hour; quality 48
A_light,Light Student,2025-02-15,5,8,none,none,0,0,55,Free hour; quality 55
A_light,Light Student,2025-02-15,5,9,none,none,0,0,56,Free hour; quality 56
A_light,Light Student,2025-02-15,5,10,none,none,0,0,46,Free hour; quality 46
A_light,Light Student,2025-02-15,5,11,none,none,0,0,45,Free hour; quality 45
