user_id,profile_name,date,weekday,hour,event,social_event,is_study_planned,planned_minutes,estimated_quality,rationale
C_heavy,Heavy Student,2025-02-04,1,0,none,none,0,0,34,Free hour; quality 34
C_heavy,Heavy Student,2025-02-04,1,1,none,none,0,0,31,Free hour; quality 31
C_heavy,Heavy Student,2025-02-04,1,2,none,none,0,0,47,Free hour; quality 47
C_heavy,Heavy Student,2025-02-04,1,3,none,none,0,0,38,Free hour; quality 38
C_heavy,Heavy Student,2025-02-04,1,4,none,none,0,0,37,Free hour; quality 37
C_heavy,Heavy Student,2025-02-04,1,5,none,none,0,0,40,Free hour; quality 40
C_heavy,Heavy Student,2025-02-04,1,6,none,none,0,0,41,Free hour; quality 41
C_heavy,Heavy Student,2025-02-04,1,7,none,none,1,36,76,Planned study 36min; quality 76
C_heavy,Heavy Student,2025-02-04,1,8,none,none,1,45,50,Planned study 45min; quality 50
C_heavy,Heavy Student,2025-02-04,1,9,none,none,1,20,77,Planned study 20min; quality 77
C_heavy,Heavy Student,2025-02-04,1,10,none,none,1,18,68,Planned study 18min; quality 68
C_heavy,Heavy Student,2025-02-04,1,11,none,none,1,45,63,Planned study 45min; quality 63
C_heavy,Heavy Student,2025-02-04,1,12,no_study_windows,none,0,0,0,Blocked by no_study_windows
C_heavy,Heavy Student,2025-02-04,1,13,no_study_windows,none,0,0,0,Blocked by no_study_windows
C_heavy,Heavy Student,2025-02-04,1,14,none,none,0,0,46,Free hour; quality 46
C_heavy,Heavy Student,2025-02-04,1,15,none,none,0,0,49,Free hour; quality 49
C_heavy,Heavy Student,2025-02-04,1,16,none,none,1,31,50,Planned study 31min; quality 50
C_heavy,Heavy Student,2025-02-04,1,17,none,none,0,0,42,Free hour; quality 42
C_heavy,Heavy Student,2025-02-04,1,18,none,none,1,45,71,Planned study 45min; quality 71
C_heavy,Heavy Student,2025-02-04,1,19,dinner,dinner,0,0,0,Blocked by dinner
C_heavy,Heavy Student,2025-02-04,1,20,sports,none,0,0,0,Blocked by sports
C_heavy,Heavy Student,2025-02-04,1,21,sports,none,0,0,0,Blocked by sports
C_heavy,Heavy Student,2025-02-04,1,22,none,none,0,0,50,Free hour; quality 50
C_heavy,Heavy Student,2025-02-04,1,23,none,none,0,0,33,Free hour; quality 33
C_heavy,Heavy Student,2025-02-05,2,0,none,none,0,0,35,Free hour; quality 35
C_heavy,Heavy Student,2025-02-05,2,1,none,none,0,0,39,Free hour; quality 39
C_heavy,Heavy Student,2025-02-05,2,2,none,none,0,0,26,Free hour; quality 26
C_heavy,Heavy Student,2025-02-05,2,3,none,none,0,0,44,Free hour; quality 44
C_heavy,Heavy Student,2025-02-05,2,4,none,none,0,0,41,Free hour; quality 41
C_heavy,Heavy Student,2025-02-05,2,5,none,none,0,0,41,Free hour; quality 41
C_heavy,Heavy Student,2025-02-05,2,6,none,none,1,45,54,Planned study 45min; quality 54
C_heavy,Heavy Student,2025-02-05,2,7,none,none,1,35,72,Planned study 35min; quality 72
C_heavy,Heavy Student,2025-02-05,2,8,none,none,1,31,62,Planned study 31min; quality 62
C_heavy,Heavy Student,2025-02-05,2,9,none,none,1,15,73,Planned study 15min; quality 73
C_heavy,Heavy Student,2025-02-05,2,10,none,none,1,45,70,Planned study 45min; quality 70
C_heavy,Heavy Student,2025-02-05,2,11,none,none,0,0,51,Free hour; quality 51
C_heavy,Heavy Student,2025-02-05,2,12,no_study_windows,none,0,0,0,Blocked by no_study_windows
C_heavy,Heavy Student,2025-02-05,2,13,no_study_windows,none,0,0,2,Blocked by no_study_windows
C_heavy,Heavy Student,2025-02-05,2,14,none,none,0,0,43,Free hour; quality 43
C_heavy,Heavy Student,2025-02-05,2,15,none,none,0,0,49,Free hour; quality 49
C_heavy,Heavy Student,2025-02-05,2,16,none,none,0,0,37,Free hour; quality 37
C_heavy,Heavy Student,2025-02-05,2,17,none,none,0,0,49,Free hour; quality 49
C_heavy,Heavy Student,2025-02-05,2,18,none,none,1,32,81,Planned study 32min; quality 81
C_heavy,Heavy Student,2025-02-05,2,19,none,none,1,37,54,Planned study 37min; quality 54
C_heavy,Heavy Student,2025-02-05,2,20,sports,none,0,0,0,Blocked by sports
C_heavy,Heavy Student,2025-02-05,2,21,sports,none,0,0,0,Blocked by sports
C_heavy,Heavy Student,2025-02-05,2,22,none,none,0,0,41,Free hour; quality 41
C_heavy,Heavy Student,2025-02-05,2,23,none,none,0,0,37,Free hour; quality 37
C_heavy,Heavy Student,2025-02-06,3,0,none,none,0,0,39,Free hour; quality 39
C_heavy,Heavy Student,2025-02-06,3,1,none,none,0,0,44,Free hour; quality 44
C_heavy,Heavy Student,2025-02-06,3,2,none,none,0,0,48,Free hour; quality 48
C_heavy,Heavy Student,2025-02-06,3,3,none,none,0,0,27,Free hour; quality 27
C_heavy,Heavy Student,2025-02-06,3,4,none,none,0,0,29,Free hour; quality 29
C_heavy,Heavy Student,2025-02-06,3,5,none,none,0,0,25,Free hour; quality 25
C_heavy,Heavy Student,2025-02-06,3,6,none,none,0,0,48,Free hour; quality 48
C_heavy,Heavy Student,2025-02-06,3,7,none,none,1,29,78,Planned study 29min; quality 78
C_heavy,Heavy Student,2025-02-06,3,8,none,none,1,21,66,Planned study 21min; quality 66
C_heavy,Heavy Student,2025-02-06,3,9,none,none,1,45,75,Planned study 45min; quality 75
C_heavy,Heavy Student,2025-02-06,3,10,none,none,1,30,82,Planned study 30min; quality 82
C_heavy,Heavy Student,2025-02-06,3,11,none,none,0,0,48,Free hour; quality 48
C_heavy,Heavy Student,2025-02-06,3,12,no_study_windows,none,0,0,0,Blocked by no_study_windows
C_heavy,Heavy Student,2025-02-06,3,13,no_study_windows,none,0,0,4,Blocked by no_study_windows
C_heavy,Heavy Student,2025-02-06,3,14,none,none,1,36,62,Planned study 36min; quality 62
C_heavy,Heavy Student,2025-02-06,3,15,none,none,0,0,39,Free hour; quality 39
C_heavy,Heavy Student,2025-02-06,3,16,none,none,0,0,48,Free hour; quality 48
C_heavy,Heavy Student,2025-02-06,3,17,none,none,0,0,47,Free hour; quality 47
C_heavy,Heavy Student,2025-02-06,3,18,none,none,1,34,63,Planned study 34min; quality 63
C_heavy,Heavy Student,2025-02-06,3,19,none,none,1,45,76,Planned study 45min; quality 76
C_heavy,Heavy Student,2025-02-06,3,20,dinner,dinner,0,0,0,Blocked by dinner
C_heavy,Heavy Student,2025-02-06,3,21,sports,none,0,0,0,Blocked by sports
C_heavy,Heavy Student,2025-02-06,3,22,none,none,0,0,45,Free hour; quality 45
C_heavy,Heavy Student,2025-02-06,3,23,none,none,0,0,39,Free hour; quality 39
C_heavy,Heavy Student,2025-02-07,4,0,none,none,0,0,49,Free hour; quality 49
C_heavy,Heavy Student,2025-02-07,4,1,none,none,0,0,33,Free hour; quality 33
C_heavy,Heavy Student,2025-02-07,4,2,none,none,0,0,41,Free hour; quality 41
C_heavy,Heavy Student,2025-02-07,4,3,none,none,0,0,25,Free hour; quality 25
C_heavy,Heavy Student,2025-02-07,4,4,none,none,0,0,27,Free hour; quality 27
C_heavy,Heavy Student,2025-02-07,4,5,none,none,0,0,39,Free hour; quality 39
C_heavy,Heavy Student,2025-02-07,4,6,none,none,1,45,62,Planned study 45min; quality 62
C_heavy,Heavy Student,2025-02-07,4,7,none,none,1,29,69,Planned study 29min; quality 69
C_heavy,Heavy Student,2025-02-07,4,8,none,none,1,38,62,Planned study 38min; quality 62
C_heavy,Heavy Student,2025-02-07,4,9,none,none,1,32,62,Planned study 32min; quality 62
C_heavy,Heavy Student,2025-02-07,4,10,none,none,1,29,68,Planned study 29min; quality 68
C_heavy,Heavy Student,2025-02-07,4,11,none,none,1,17,67,Planned study 17min; quality 67
C_heavy,Heavy Student,2025-02-07,4,12,no_study_windows,none,0,0,0,Blocked by no_study_windows
C_heavy,Heavy Student,2025-02-07,4,13,no_study_windows,none,0,0,0,Blocked by no_study_windows
C_heavy,Heavy Student,2025-02-07,4,14,none,none,0,0,45,Free hour; quality 45
C_heavy,Heavy Student,2025-02-07,4,15,none,none,0,0,61,Free hour; quality 61
C_heavy,Heavy Student,2025-02-07,4,16,none,none,1,13,61,Planned study 13min; quality 61
C_heavy,Heavy Student,2025-02-07,4,17,none,none,0,0,35,Free hour; quality 35
C_heavy,Heavy Student,2025-02-07,4,18,none,none,1,37,72,Planned study 37min; quality 72
C_heavy,Heavy Student,2025-02-07,4,19,dinner,dinner,0,0,0,Blocked by dinner
C_heavy,Heavy Student,2025-02-07,4,20,sports,none,0,0,0,Blocked by sports
C_heavy,Heavy Student,2025-02-07,4,21,sports,none,0,0,0,Blocked by sports
C_heavy,Heavy Student,2025-02-07,4,22,none,none,0,0,47,Free hour; quality 47
C_heavy,Heavy Student,2025-02-07,4,23,none,none,0,0,40,Free hour; quality 40
C_heavy,Heavy Student,2025-02-08,5,0,none,none,0,0,36,Free hour; quality 36
C_heavy,Heavy Student,2025-02-08,5,1,none,none,0,0,40,Free hour; quality 40
C_heavy,Heavy Student,2025-02-08,5,2,none,none,0,0,51,Free hour; quality 51
C_heavy,Heavy Student,2025-02-08,5,3,none,none,0,0,22,Free hour; quality 22
C_heavy,Heavy Student,2025-02-08,5,4,none,none,0,0,48,Free hour; quality 48
C_heavy,Heavy Student,2025-02-08,5,5,none,none,0,0,36,Free hour; quality 36
C_heavy,Heavy Student,2025-02-08,5,6,none,none,0,0,43,Free hour; quality 43
C_heavy,Heavy Student,2025-02-08,5,7,none,none,0,0,56,Free hour; quality 56
C_heavy,Heavy Student,2025-02-08,5,8,none,none,1,45,75,Planned study 45min; quality 75
C_heavy,Heavy Student,2025-02-08,5,9,none,none,1,45,71,Planned study 45min; quality 71
C_heavy,Heavy Student,2025-02-08,5,10,none,none,1,33,60,Planned study 33min; quality 60
C_heavy,Heavy Student,2025-02-08,5,11,none,none,0,0,57,Free hour; quality 57
C_heavy,Heavy Student,2025-02-08,5,12,no_study_windows,none,0,0,0,Blocked by no_study_windows
C_heavy,Heavy Student,2025-02-08,5,13,no_study_windows,none,0,0,0,Blocked by no_study_windows
C_heavy,Heavy Student,2025-02-08,5,14,none,none,0,0,53,Free hour; quality 53
C_heavy,Heavy Student,2025-02-08,5,15,none,none,1,39,60,Planned study 39min; quality 60
C_heavy,Heavy Student,2025-02-08,5,16,none,none,0,0,41,Free hour; quality 41
C_heavy,Heavy Student,2025-02-08,5,17,none,none,0,0,55,Free hour; quality 55
C_heavy,Heavy Student,2025-02-08,5,18,none,none,1,33,67,Planned study 33min; quality 67
C_heavy,Heavy Student,2025-02-08,5,19,none,none,1,45,63,Planned study 45min; quality 63
C_heavy,Heavy Student,2025-02-08,5,20,sports,none,0,0,0,Blocked by sports
C_heavy,Heavy Student,2025-02-08,5,21,sports,none,0,0,0,Blocked by sports
C_heavy,Heavy Student,2025-02-08,5,22,none,none,0,0,41,Free hour; quality 41
C_heavy,Heavy Student,2025-02-08,5,23,none,none,0,0,26,Free hour; quality 26
C_heavy,Heavy Student,2025-02-09,6,0,none,none,0,0,40,Free hour; quality 40
C_heavy,Heavy Student,2025-02-09,6,1,none,none,0,0,26,Free hour; quality 26
C_heavy,Heavy Student,2025-02-09,6,2,none,none,0,0,40,Free hour; quality 40
C_heavy,Heavy Student,2025-02-09,6,3,none,none,0,0,39,Free hour; quality 39
C_heavy,Heavy Student,2025-02-09,6,4,none,none,0,0,21,Free hour; quality 21
C_heavy,Heavy Student,2025-02-09,6,5,none,none,0,0,30,Free hour; quality 30
C_heavy,Heavy Student,2025-02-09,6,6,none,none,1,18,60,Planned study 18min; quality 60
C_heavy,Heavy Student,2025-02-09,6,7,none,none,0,0,57,Free hour; quality 57
C_heavy,Heavy Student,2025-02-09,6,8,none,none,1,27,76,Planned study 27min; quality 76
C_heavy,Heavy Student,2025-02-09,6,9,none,none,1,45,72,Planned study 45min; quality 72
C_heavy,Heavy Student,2025-02-09,6,10,none,none,1,45,88,Planned study 45min; quality 88
C_heavy,Heavy Student,2025-02-09,6,11,none,none,0,0,51,Free hour; quality 51
C_heavy,Heavy Student,2025-02-09,6,12,no_study_windows,none,0,0,0,Blocked by no_study_windows
C_heavy,Heavy Student,2025-02-09,6,13,no_study_windows,none,0,0,0,Blocked by no_study_windows
C_heavy,Heavy Student,2025-02-09,6,14,none,none,1,45,61,Planned study 45min; quality 61
C_heavy,Heavy Student,2025-02-09,6,15,none,none,0,0,55,Free hour; quality 55
C_heavy,Heavy Student,2025-02-09,6,16,none,none,0,0,38,Free hour; quality 38
C_heavy,Heavy Student,2025-02-09,6,17,none,none,0,0,58,Free hour; quality 58
C_heavy,Heavy Student,2025-02-09,6,18,none,none,0,0,58,Free hour; quality 58
C_heavy,Heavy Student,2025-02-09,6,19,none,none,1,60,82,Planned study 60min; quality 82
C_heavy,Heavy Student,2025-02-09,6,20,dinner,dinner,0,0,0,Blocked by dinner
C_heavy,Heavy Student,2025-02-09,6,21,sports,none,0,0,0,Blocked by sports
C_heavy,Heavy Student,2025-02-09,6,22,none,none,0,0,47,Free hour; quality 47
C_heavy,Heavy Student,2025-02-09,6,23,none,none,0,0,49,Free hour; quality 49
C_heavy,Heavy Student,2025-02-10,0,0,none,none,0,0,37,Free hour; quality 37
C_heavy,Heavy Student,2025-02-10,0,1,none,none,0,0,39,Free hour; quality 39
C_heavy,Heavy Student,2025-02-10,0,2,none,none,0,0,40,Free hour; quality 40
C_heavy,Heavy Student,2025-02-10,0,3,none,none,0,0,38,Free hour; quality 38
C_heavy,Heavy Student,2025-02-10,0,4,none,none,0,0,42,Free hour; quality 42
C_heavy,Heavy Student,2025-02-10,0,5,none,none,0,0,30,Free hour; quality 30
C_heavy,Heavy Student,2025-02-10,0,6,none,none,0,0,46,Free hour; quality 46
C_heavy,Heavy Student,2025-02-10,0,7,none,none,1,37,62,Planned study 37min; quality 62
C_heavy,Heavy Student,2025-02-10,0,8,none,none,1,45,82,Planned study 45min; quality 82
C_heavy,Heavy Student,2025-02-10,0,9,none,none,1,19,72,Planned study 19min; quality 72
C_heavy,Heavy Student,2025-02-10,0,10,none,none,1,45,69,Planned study 45min; quality 69
C_heavy,Heavy Student,2025-02-10,0,11,none,none,1,4,57,Planned study 4min; quality 57
C_heavy,Heavy Student,2025-02-10,0,12,no_study_windows,none,0,0,0,Blocked by no_study_windows
C_heavy,Heavy Student,2025-02-10,0,13,no_study_windows,none,0,0,0,Blocked by no_study_windows
C_heavy,Heavy Student,2025-02-10,0,14,none,none,0,0,57,Free hour; quality 57
C_heavy,Heavy Student,2025-02-10,0,15,none,none,0,0,55,Free hour; quality 55
C_heavy,Heavy Student,2025-02-10,0,16,none,none,0,0,54,Free hour; quality 54
C_heavy,Heavy Student,2025-02-10,0,17,none,none,0,0,50,Free hour; quality 50
C_heavy,Heavy Student,2025-02-10,0,18,none,none,1,45,64,Planned study 45min; quality 64
C_heavy,Heavy Student,2025-02-10,0,19,none,none,1,45,76,Planned study 45min; quality 76
C_heavy,Heavy Student,2025-02-10,0,20,sports,none,0,0,0,Blocked by sports
C_heavy,Heavy Student,2025-02-10,0,21,sports,none,0,0,0,Blocked by sports
C_heavy,Heavy Student,2025-02-10,0,22,none,none,0,0,46,Free hour; quality 46
C_heavy,Heavy Student,2025-02-10,0,23,none,none,0,0,28,Free hour; quality 28
C_heavy,Heavy Student,2025-02-11,1,0,none,none,0,0,41,Free hour; quality 41
C_heavy,Heavy Student,2025-02-11,1,1,none,none,0,0,32,Free hour; quality 32
C_heavy,Heavy Student,2025-02-11,1,2,none,none,0,0,43,Free hour; quality 43
C_heavy,Heavy Student,2025-02-11,1,3,none,none,0,0,40,Free hour; quality 40
C_heavy,Heavy Student,2025-02-11,1,4,none,none,0,0,40,Free hour; quality 40
C_heavy,Heavy Student,2025-02-11,1,5,none,none,0,0,24,Free hour; quality 24
C_heavy,Heavy Student,2025-02-11,1,6,none,none,1,45,60,Planned study 45min; quality 60
C_heavy,Heavy Student,2025-02-11,1,7,none,none,1,45,68,Planned study 45min; quality 68
C_heavy,Heavy Student,2025-02-11,1,8,none,none,0,0,58,Free hour; quality 58
C_heavy,Heavy Student,2025-02-11,1,9,none,none,1,45,65,Planned study 45min; quality 65
C_heavy,Heavy Student,2025-02-11,1,10,none,none,0,0,48,Free hour; quality 48
C_heavy,Heavy Student,2025-02-11,1,11,none,none,1,15,59,Planned study 15min; quality 59
C_heavy,Heavy Student,2025-02-11,1,12,no_study_windows,none,0,0,0,Blocked by no_study_windows
C_heavy,Heavy Student,2025-02-11,1,13,no_study_windows,none,0,0,0,Blocked by no_study_windows
C_heavy,Heavy Student,2025-02-11,1,14,none,none,0,0,41,Free hour; quality 41
C_heavy,Heavy Student,2025-02-11,1,15,none,none,1,45,60,Planned study 45min; quality 60
C_heavy,Heavy Student,2025-02-11,1,16,none,none,0,0,49,Free hour; quality 49
C_heavy,Heavy Student,2025-02-11,1,17,none,none,0,0,46,Free hour; quality 46
C_heavy,Heavy Student,2025-02-11,1,18,none,none,1,45,72,Planned study 45min; quality 72
C_heavy,Heavy Student,2025-02-11,1,19,meeting_friends,meeting_friends,0,0,6,Blocked by meeting_friends
C_heavy,Heavy Student,2025-02-11,1,20,sports,none,0,0,0,Blocked by sports
C_heavy,Heavy Student,2025-02-11,1,21,sports,none,0,0,0,Blocked by sports
C_heavy,Heavy Student,2025-02-11,1,22,none,none,0,0,42,Free hour; quality 42
C_heavy,Heavy Student,2025-02-11,1,23,none,none,0,0,27,Free hour; quality 27
C_heavy,Heavy Student,2025-02-12,2,0,none,none,0,0,38,Free hour; quality 38
C_heavy,Heavy Student,2025-02-12,2,1,none,none,0,0,35,Free hour; quality 35
C_heavy,Heavy Student,2025-02-12,2,2,none,none,0,0,35,Free hour; quality 35
C_heavy,Heavy Student,2025-02-12,2,3,none,none,0,0,29,Free hour; quality 29
C_heavy,Heavy Student,2025-02-12,2,4,none,none,0,0,33,Free hour; quality 33
C_heavy,Heavy Student,2025-02-12,2,5,none,none,0,0,28,Free hour; quality 28
C_heavy,Heavy Student,2025-02-12,2,6,none,none,1,45,57,Planned study 45min; quality 57
C_heavy,Heavy Student,2025-02-12,2,7,none,none,1,45,65,Planned study 45min; quality 65
C_heavy,Heavy Student,2025-02-12,2,8,none,none,0,0,52,Free hour; quality 52
C_heavy,Heavy Student,2025-02-12,2,9,none,none,1,45,62,Planned study 45min; quality 62
C_heavy,Heavy Student,2025-02-12,2,10,none,none,0,0,51,Free hour; quality 51
C_heavy,Heavy Student,2025-02-12,2,11,none,none,0,0,42,Free hour; quality 42
C_heavy,Heavy Student,2025-02-12,2,12,no_study_windows,none,0,0,0,Blocked by no_study_windows
C_heavy,Heavy Student,2025-02-12,2,13,no_study_windows,none,0,0,0,Blocked by no_study_windows
C_heavy,Heavy Student,2025-02-12,2,14,none,none,0,0,46,Free hour; quality 46
C_heavy,Heavy Student,2025-02-12,2,15,none,none,0,0,48,Free hour; quality 48
C_heavy,Heavy Student,2025-02-12,2,16,none,none,1,33,63,Planned study 33min; quality 63
C_heavy,Heavy Student,2025-02-12,2,17,none,none,0,0,40,Free hour; quality 40
C_heavy,Heavy Student,2025-02-12,2,18,none,none,1,18,80,Planned study 18min; quality 80
C_heavy,Heavy Student,2025-02-12,2,19,none,none,1,18,84,Planned study 18min; quality 84
C_heavy,Heavy Student,2025-02-12,2,20,dinner,dinner,0,0,0,Blocked by dinner
C_heavy,Heavy Student,2025-02-12,2,21,sports,none,0,0,0,Blocked by sports
C_heavy,Heavy Student,2025-02-12,2,22,none,none,1,36,53,Planned study 36min; quality 53
C_heavy,Heavy Student,2025-02-12,2,23,none,none,0,0,38,Free hour; quality 38
C_heavy,Heavy Student,2025-02-13,3,0,none,none,0,0,24,Free hour; quality 24
C_heavy,Heavy Student,2025-02-13,3,1,none,none,0,0,43,Free hour; quality 43
C_heavy,Heavy Student,2025-02-13,3,2,none,none,0,0,44,Free hour; quality 44
C_heavy,Heavy Student,2025-02-13,3,3,none,none,0,0,33,Free hour; quality 33
C_heavy,Heavy Student,2025-02-13,3,4,none,none,0,0,35,Free hour; quality 35
C_heavy,Heavy Student,2025-02-13,3,5,none,none,0,0,23,Free hour; quality 23
C_heavy,Heavy Student,2025-02-13,3,6,none,none,0,0,54,Free hour; quality 54
C_heavy,Heavy Student,2025-02-13,3,7,none,none,1,45,72,Planned study 45min; quality 72
C_heavy,Heavy Student,2025-02-13,3,8,none,none,1,45,75,Planned study 45min; quality 75
C_heavy,Heavy Student,2025-02-13,3,9,none,none,1,27,66,Planned study 27min; quality 66
C_heavy,Heavy Student,2025-02-13,3,10,none,none,1,45,67,Planned study 45min; quality 67
C_heavy,Heavy Student,2025-02-13,3,11,none,none,0,0,52,Free hour; quality 52
C_heavy,Heavy Student,2025-02-13,3,12,no_study_windows,none,0,0,0,Blocked by no_study_windows
C_heavy,Heavy Student,2025-02-13,3,13,no_study_windows,none,0,0,0,Blocked by no_study_windows
C_heavy,Heavy Student,2025-02-13,3,14,none,none,0,0,37,Free hour; quality 37
C_heavy,Heavy Student,2025-02-13,3,15,none,none,1,33,64,Planned study 33min; quality 64
C_heavy,Heavy Student,2025-02-13,3,16,none,none,0,0,40,Free hour; quality 40
